product,uf,volume,year_month,unit
ÓLEO DIESEL S-500 (m3),DISTRITO FEDERAL,16309.65,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),RONDÔNIA,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),ACRE,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),AMAZONAS,43930.992,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),RORAIMA,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),PARÁ,5519.455,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),AMAPÁ,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),TOCANTINS,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),MARANHÃO,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),PIAUÍ,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),CEARÁ,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO NORTE,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),PARAÍBA,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),PERNAMBUCO,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),ALAGOAS,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),SERGIPE,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),BAHIA,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),MINAS GERAIS,10.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),ESPÍRITO SANTO,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),RIO DE JANEIRO,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),SÃO PAULO,1497.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),PARANÁ,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),SANTA CATARINA,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO SUL,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),MATO GROSSO DO SUL,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),MATO GROSSO,1040.5,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),GOIÁS,0.0,2016-06-01,m3
ÓLEO DIESEL S-1800 (m3),DISTRITO FEDERAL,0.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),RONDÔNIA,8290.5,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),ACRE,53.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),AMAZONAS,10040.334,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),RORAIMA,0.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),PARÁ,6329.8,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),AMAPÁ,278.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),TOCANTINS,0.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),MARANHÃO,811.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),PIAUÍ,200.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),CEARÁ,495.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO NORTE,830.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),PARAÍBA,15.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),PERNAMBUCO,223.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),ALAGOAS,1515.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),SERGIPE,115.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),BAHIA,1390.014,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),MINAS GERAIS,0.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),ESPÍRITO SANTO,3137.412,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),RIO DE JANEIRO,23608.661,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),SÃO PAULO,4207.7,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),PARANÁ,455.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),SANTA CATARINA,5077.779,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO SUL,2200.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO DO SUL,60.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO,0.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),GOIÁS,0.0,2016-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),DISTRITO FEDERAL,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),RONDÔNIA,246.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),ACRE,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),AMAZONAS,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),RORAIMA,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),PARÁ,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),AMAPÁ,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),TOCANTINS,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),MARANHÃO,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),PIAUÍ,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),CEARÁ,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO NORTE,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),PARAÍBA,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),PERNAMBUCO,15.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),ALAGOAS,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),SERGIPE,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),BAHIA,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),MINAS GERAIS,10.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),ESPÍRITO SANTO,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),RIO DE JANEIRO,779.956,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),SÃO PAULO,503.653,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),PARANÁ,31.493,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),SANTA CATARINA,30.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO SUL,2.5,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO DO SUL,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO,0.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),GOIÁS,4.0,2016-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),DISTRITO FEDERAL,0.0,2016-06-01,m3
ÓLEO DIESEL S-10 (m3),RONDÔNIA,18231.2184003075,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),ACRE,3455.66986829987,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),AMAZONAS,11014.535953185,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),RORAIMA,3258.2,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),PARÁ,70501.77,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),AMAPÁ,1213.5,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),TOCANTINS,26902.603,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),MARANHÃO,33097.31,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),PIAUÍ,20055.15,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),CEARÁ,51335.964,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),RIO GRANDE DO NORTE,10279.5,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),PARAÍBA,226476.543715759,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),PERNAMBUCO,106361.387467848,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),ALAGOAS,16948.6279343014,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),SERGIPE,14003.9297276718,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),BAHIA,101511.574582718,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),MINAS GERAIS,193681.184,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),ESPÍRITO SANTO,33514.0,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),RIO DE JANEIRO,111116.238,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),SÃO PAULO,403256.289,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),PARANÁ,112246.299,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),SANTA CATARINA,72776.899,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),RIO GRANDE DO SUL,64572.771,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),MATO GROSSO DO SUL,29993.763,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),MATO GROSSO,531836.344410219,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),GOIÁS,58155.0373383416,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),DISTRITO FEDERAL,16278.7595339077,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),RONDÔNIA,53888.7604340783,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),ACRE,10878.3581636888,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),AMAZONAS,26586.160576781,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),RORAIMA,3431.35264587938,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),PARÁ,109010.270531995,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),AMAPÁ,8727.18363158222,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),TOCANTINS,47545.139101689,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),MARANHÃO,71548.236375824,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),PIAUÍ,17467.4427674579,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),CEARÁ,23706.4366122107,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),RIO GRANDE DO NORTE,313701.806960391,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),PARAÍBA,19750.2520118122,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),PERNAMBUCO,13537.8658994996,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),ALAGOAS,16591.6083525666,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),SERGIPE,11436.2181011875,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),BAHIA,166560.345196186,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),MINAS GERAIS,418563.404870928,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),ESPÍRITO SANTO,48389.3155373045,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),RIO DE JANEIRO,72855.7032965224,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),SÃO PAULO,563402.251105868,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),PARANÁ,359669.916119222,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),SANTA CATARINA,120846.350776174,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),RIO GRANDE DO SUL,183839.434414359,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),MATO GROSSO DO SUL,824761.547193284,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),MATO GROSSO,141785.150388798,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),GOIÁS,156101.449729847,2017-06-01,m3
ÓLEO DIESEL S-500 (m3),DISTRITO FEDERAL,13908.3414656256,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),RONDÔNIA,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),ACRE,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),AMAZONAS,42542.314,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),RORAIMA,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),PARÁ,275.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),AMAPÁ,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),TOCANTINS,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),MARANHÃO,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),PIAUÍ,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),CEARÁ,10.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO NORTE,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),PARAÍBA,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),PERNAMBUCO,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),ALAGOAS,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),SERGIPE,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),BAHIA,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),MINAS GERAIS,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),ESPÍRITO SANTO,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),RIO DE JANEIRO,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),SÃO PAULO,385.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),PARANÁ,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),SANTA CATARINA,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO SUL,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),MATO GROSSO DO SUL,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),MATO GROSSO,31.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),GOIÁS,0.0,2017-06-01,m3
ÓLEO DIESEL S-1800 (m3),DISTRITO FEDERAL,0.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),RONDÔNIA,1222.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),ACRE,23.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),AMAZONAS,11165.023,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),RORAIMA,0.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),PARÁ,9494.26983563372,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),AMAPÁ,130.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),TOCANTINS,0.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),MARANHÃO,768.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),PIAUÍ,0.276383728971194,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),CEARÁ,890.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO NORTE,420.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),PARAÍBA,0.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),PERNAMBUCO,290.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),ALAGOAS,30.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),SERGIPE,95.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),BAHIA,745.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),MINAS GERAIS,0.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),ESPÍRITO SANTO,1912.14874762066,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),RIO DE JANEIRO,20723.76,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),SÃO PAULO,3146.4,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),PARANÁ,603.1,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),SANTA CATARINA,56666.4153880869,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO SUL,2548.055,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO DO SUL,108.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO,0.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),GOIÁS,0.0,2017-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),DISTRITO FEDERAL,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),RONDÔNIA,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),ACRE,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),AMAZONAS,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),RORAIMA,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),PARÁ,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),AMAPÁ,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),TOCANTINS,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),MARANHÃO,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),PIAUÍ,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),CEARÁ,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO NORTE,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),PARAÍBA,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),PERNAMBUCO,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),ALAGOAS,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),SERGIPE,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),BAHIA,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),MINAS GERAIS,5.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),ESPÍRITO SANTO,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),RIO DE JANEIRO,1640.508,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),SÃO PAULO,947.6,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),PARANÁ,215.636,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),SANTA CATARINA,55.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO SUL,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO DO SUL,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),GOIÁS,0.0,2017-06-01,m3
ÓLEO DIESEL (OUTROS ) (m3),DISTRITO FEDERAL,0.0,2017-06-01,m3
ÓLEO DIESEL S-10 (m3),RONDÔNIA,20779.072,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),ACRE,3154.237,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),AMAZONAS,10042.315,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),RORAIMA,4108.445,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),PARÁ,58797.919,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),AMAPÁ,1131.884,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),TOCANTINS,384408.825,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),MARANHÃO,46972.213,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),PIAUÍ,25629.154,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),CEARÁ,75684.195,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),RIO GRANDE DO NORTE,11934.474,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),PARAÍBA,22893.74,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),PERNAMBUCO,103324.247,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),ALAGOAS,13980.5,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),SERGIPE,12635.521,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),BAHIA,109146.385,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),MINAS GERAIS,184845.015,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),ESPÍRITO SANTO,32182.679,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),RIO DE JANEIRO,111945.967,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),SÃO PAULO,5080540.371,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),PARANÁ,162161.072,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),SANTA CATARINA,86554.419,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),RIO GRANDE DO SUL,96322.756,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),MATO GROSSO DO SUL,40953.53,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),MATO GROSSO,66572.08,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),GOIÁS,85050.76,2018-06-01,m3
ÓLEO DIESEL S-10 (m3),DISTRITO FEDERAL,17326.5,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),RONDÔNIA,43279.411,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),ACRE,8623.703,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),AMAZONAS,30022.516,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),RORAIMA,7894.617,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),PARÁ,97261.968,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),AMAPÁ,79256.087,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),TOCANTINS,40595.199,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),MARANHÃO,75178.048,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),PIAUÍ,21254.894,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),CEARÁ,17624.49,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),RIO GRANDE DO NORTE,26537.5,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),PARAÍBA,16848.6,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),PERNAMBUCO,8105.6,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),ALAGOAS,11930.162,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),SERGIPE,11619.915,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),BAHIA,152894.769,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),MINAS GERAIS,333723.156,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),ESPÍRITO SANTO,46496.622,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),RIO DE JANEIRO,750638.691,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),SÃO PAULO,484468.522,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),PARANÁ,296393.962,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),SANTA CATARINA,123605.726,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),RIO GRANDE DO SUL,192382.425,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),MATO GROSSO DO SUL,89893.092,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),MATO GROSSO,210845.744,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),GOIÁS,166462.184,2018-06-01,m3
ÓLEO DIESEL S-500 (m3),DISTRITO FEDERAL,12558.591,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),RONDÔNIA,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),ACRE,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),AMAZONAS,35166.803,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),RORAIMA,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),PARÁ,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),AMAPÁ,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),TOCANTINS,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),MARANHÃO,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),PIAUÍ,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),CEARÁ,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO NORTE,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),PARAÍBA,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),PERNAMBUCO,15.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),ALAGOAS,10.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),SERGIPE,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),BAHIA,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),MINAS GERAIS,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),ESPÍRITO SANTO,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),RIO DE JANEIRO,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),SÃO PAULO,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),PARANÁ,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),SANTA CATARINA,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO SUL,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),MATO GROSSO DO SUL,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),MATO GROSSO,71.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),GOIÁS,0.0,2018-06-01,m3
ÓLEO DIESEL S-1800 (m3),DISTRITO FEDERAL,0.0,2018-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),RONDÔNIA,623.3,2018-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),ACRE,31.0,2018-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),AMAZONAS,11048.081,2018-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),RORAIMA,35.0,2018-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),PARÁ,7375.493,2018-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),AMAPÁ,99.817,2018-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),TOCANTINS,0.0,2018-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),MARANHÃO,615.0,2018-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),PIAUÍ,110.0,2018-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),CEARÁ,1660.0,2018-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO NORTE,610.0,2018-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),PARAÍBA,0.0,2018-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),PERNAMBUCO,255.0,2018-06-01,m3
ÓLEO DIESEL MARÍTIMO (m3),ALAGOAS,520.0,2018-06-01,m3
