product,uf,volume,year_month,unit
QUEROSENE DE AVIAÇÃO (m3),AMAPÁ,422.771,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),TOCANTINS,598.31,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MARANHÃO,50165.754,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PIAUÍ,2288.316,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),CEARÁ,17150.942,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO GRANDE DO NORTE,7924.791,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARAÍBA,3583.57,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PERNAMBUCO,19129.684,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ALAGOAS,4676.268,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SERGIPE,2096.277,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),BAHIA,24218.142,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MINAS GERAIS,24283.829,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ESPÍRITO SANTO,3236.065,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO DE JANEIRO,97794.11,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SÃO PAULO,265494.122,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARANÁ,211533.568,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SANTA CATARINA,11184.31,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO GRANDE DO SUL,16144.929,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MATO GROSSO DO SUL,3379.909,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MATO GROSSO,6246.192,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),GOIÁS,8674.97,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),DISTRITO FEDERAL,55141.567,2015-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RONDÔNIA,2087.071,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ACRE,744.543,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),AMAZONAS,9647.1,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RORAIMA,634.402,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARÁ,11469.595,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),AMAPÁ,373.472,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),TOCANTINS,6088.891,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MARANHÃO,4722.531,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PIAUÍ,1759.95,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),CEARÁ,16885.288,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO GRANDE DO NORTE,7204.968,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARAÍBA,3556.375,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PERNAMBUCO,19477.549,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ALAGOAS,3472.367,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SERGIPE,2126.638,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),BAHIA,21230.443,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MINAS GERAIS,25849.005,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ESPÍRITO SANTO,2838.532,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO DE JANEIRO,99420.757,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SÃO PAULO,2823119.675,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARANÁ,16841.013,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SANTA CATARINA,7970.166,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO GRANDE DO SUL,15075.025,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MATO GROSSO DO SUL,2436.617,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MATO GROSSO,3933.869,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),GOIÁS,6293.235,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),DISTRITO FEDERAL,43983.942,2016-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RONDÔNIA,2015.817,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ACRE,887.594,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),AMAZONAS,11530.347,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RORAIMA,581.698,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARÁ,11552.692,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),AMAPÁ,5874.784,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),TOCANTINS,741.922,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MARANHÃO,4561.248,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PIAUÍ,1739.147,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),CEARÁ,14678.175,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO GRANDE DO NORTE,7854.142,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARAÍBA,4119.318,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PERNAMBUCO,18613.945,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ALAGOAS,3483.923,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SERGIPE,2155.061,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),BAHIA,22706.541,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MINAS GERAIS,21316.439,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ESPÍRITO SANTO,3025.716,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO DE JANEIRO,1095103.645,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SÃO PAULO,262499.224,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARANÁ,16984.387,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SANTA CATARINA,8819.011,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO GRANDE DO SUL,16355.266,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MATO GROSSO DO SUL,2714.842,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MATO GROSSO,4514.361,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),GOIÁS,6267.125,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),DISTRITO FEDERAL,38732.76,2017-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RONDÔNIA,2603.232,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ACRE,1030.854,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),AMAZONAS,10094.322,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RORAIMA,824.851,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARÁ,128850.188,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),AMAPÁ,714.142,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),TOCANTINS,681.576,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MARANHÃO,3676.24,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PIAUÍ,1472.716,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),CEARÁ,21773.112,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO GRANDE DO NORTE,9583.291,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARAÍBA,3879.004,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PERNAMBUCO,21220.82,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ALAGOAS,4253.253,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SERGIPE,2560.551,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),BAHIA,22112.848,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MINAS GERAIS,27520.96,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ESPÍRITO SANTO,38676.667,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO DE JANEIRO,91120.793,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SÃO PAULO,263882.612,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARANÁ,16038.217,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SANTA CATARINA,8269.827,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO GRANDE DO SUL,15577.982,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MATO GROSSO DO SUL,3053.198,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MATO GROSSO,4816.999,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),GOIÁS,5199.748,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),DISTRITO FEDERAL,40167.256,2018-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RONDÔNIA,2698.492,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ACRE,1018.219,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),AMAZONAS,12488.037,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RORAIMA,12321.166,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARÁ,10943.433,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),AMAPÁ,673.123,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),TOCANTINS,700.426,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MARANHÃO,3241.565,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PIAUÍ,1784.617,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),CEARÁ,21253.985,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO GRANDE DO NORTE,5208.285,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARAÍBA,3063.918,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PERNAMBUCO,24696.389,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ALAGOAS,5033.359,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SERGIPE,1767.291,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),BAHIA,30631.83,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MINAS GERAIS,286980.971,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ESPÍRITO SANTO,3350.467,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO DE JANEIRO,73094.138,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SÃO PAULO,279574.173,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARANÁ,11829.028,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SANTA CATARINA,7149.358,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO GRANDE DO SUL,15572.893,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MATO GROSSO DO SUL,2362.143,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MATO GROSSO,5516.083,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),GOIÁS,6310.881,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),DISTRITO FEDERAL,38457.294,2019-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RONDÔNIA,2583.62,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ACRE,1324.798,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),AMAZONAS,73057.741,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RORAIMA,0.0,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARÁ,0.0,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),AMAPÁ,0.0,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),TOCANTINS,294.615,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MARANHÃO,1347.369,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PIAUÍ,535.808,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),CEARÁ,4017.009,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO GRANDE DO NORTE,839.462,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARAÍBA,255.118,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PERNAMBUCO,19443.106,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ALAGOAS,5510.369,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SERGIPE,2896.854,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),BAHIA,87817.367,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MINAS GERAIS,0.0,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),ESPÍRITO SANTO,0.0,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO DE JANEIRO,0.0,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SÃO PAULO,118612.728,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),PARANÁ,2788.668,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),SANTA CATARINA,842.946,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),RIO GRANDE DO SUL,2046.442,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MATO GROSSO DO SUL,600.918,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),MATO GROSSO,605.237,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),GOIÁS,4931.057,2020-08-01,m3
QUEROSENE DE AVIAÇÃO (m3),DISTRITO FEDERAL,31368.554,2020-08-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,47445.936,2000-08-01,m3
ÓLEO DIESEL (m3),ACRE,219041.256,2000-08-01,m3
ÓLEO DIESEL (m3),AMAZONAS,34028.685,2000-08-01,m3
ÓLEO DIESEL (m3),RORAIMA,7290.2,2000-08-01,m3
ÓLEO DIESEL (m3),PARÁ,98648.355,2000-08-01,m3
ÓLEO DIESEL (m3),AMAPÁ,10140.95,2000-08-01,m3
ÓLEO DIESEL (m3),TOCANTINS,32681.757,2000-08-01,m3
ÓLEO DIESEL (m3),MARANHÃO,53355.001,2000-08-01,m3
ÓLEO DIESEL (m3),PIAUÍ,21157.668,2000-08-01,m3
ÓLEO DIESEL (m3),CEARÁ,43337.487,2000-08-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,25352.8,2000-08-01,m3
ÓLEO DIESEL (m3),PARAÍBA,20282.7,2000-08-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,74299.069,2000-08-01,m3
ÓLEO DIESEL (m3),ALAGOAS,26579.8,2000-08-01,m3
ÓLEO DIESEL (m3),SERGIPE,216152.542,2000-08-01,m3
ÓLEO DIESEL (m3),BAHIA,150803.242,2000-08-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,376010.837,2000-08-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,59786.564,2000-08-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,169691.557,2000-08-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,808063.297,2000-08-01,m3
ÓLEO DIESEL (m3),PARANÁ,246803.838,2000-08-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,133610.562,2000-08-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,223978.421,2000-08-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,80658.787,2000-08-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,140906.429,2000-08-01,m3
ÓLEO DIESEL (m3),GOIÁS,101610.021,2000-08-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,23310.896,2000-08-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,596031.8,2001-08-01,m3
ÓLEO DIESEL (m3),ACRE,17372.751,2001-08-01,m3
ÓLEO DIESEL (m3),AMAZONAS,43134.582,2001-08-01,m3
ÓLEO DIESEL (m3),RORAIMA,4915.447,2001-08-01,m3
ÓLEO DIESEL (m3),PARÁ,99157.353,2001-08-01,m3
ÓLEO DIESEL (m3),AMAPÁ,9744.75,2001-08-01,m3
ÓLEO DIESEL (m3),TOCANTINS,31720.234,2001-08-01,m3
ÓLEO DIESEL (m3),MARANHÃO,53599.793,2001-08-01,m3
ÓLEO DIESEL (m3),PIAUÍ,20508.085,2001-08-01,m3
ÓLEO DIESEL (m3),CEARÁ,42530.512,2001-08-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,28377.892,2001-08-01,m3
ÓLEO DIESEL (m3),PARAÍBA,21543.795,2001-08-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,71504.828,2001-08-01,m3
ÓLEO DIESEL (m3),ALAGOAS,311075.353,2001-08-01,m3
ÓLEO DIESEL (m3),SERGIPE,20633.3,2001-08-01,m3
ÓLEO DIESEL (m3),BAHIA,199281.791,2001-08-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,395470.605,2001-08-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,54068.354,2001-08-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,195573.591,2001-08-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,799241.048,2001-08-01,m3
ÓLEO DIESEL (m3),PARANÁ,263064.127,2001-08-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,138581.128,2001-08-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,240863.745,2001-08-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,87976.651,2001-08-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,111522.201,2001-08-01,m3
ÓLEO DIESEL (m3),GOIÁS,98526.948,2001-08-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,397777.685,2001-08-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,43041.529,2002-08-01,m3
ÓLEO DIESEL (m3),ACRE,20071.842,2002-08-01,m3
ÓLEO DIESEL (m3),AMAZONAS,46614.377,2002-08-01,m3
ÓLEO DIESEL (m3),RORAIMA,5352.15,2002-08-01,m3
ÓLEO DIESEL (m3),PARÁ,103951.812,2002-08-01,m3
ÓLEO DIESEL (m3),AMAPÁ,8032.15,2002-08-01,m3
ÓLEO DIESEL (m3),TOCANTINS,31594.048,2002-08-01,m3
ÓLEO DIESEL (m3),MARANHÃO,54951.292,2002-08-01,m3
ÓLEO DIESEL (m3),PIAUÍ,20531.147,2002-08-01,m3
ÓLEO DIESEL (m3),CEARÁ,46896.677,2002-08-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,26891.979,2002-08-01,m3
ÓLEO DIESEL (m3),PARAÍBA,26469.585,2002-08-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,899576.15,2002-08-01,m3
ÓLEO DIESEL (m3),ALAGOAS,36141.457,2002-08-01,m3
ÓLEO DIESEL (m3),SERGIPE,20173.481,2002-08-01,m3
ÓLEO DIESEL (m3),BAHIA,189251.383,2002-08-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,387994.99,2002-08-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,61556.915,2002-08-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,191103.884,2002-08-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,787276.302,2002-08-01,m3
ÓLEO DIESEL (m3),PARANÁ,265264.448,2002-08-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,142653.188,2002-08-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,239909.806,2002-08-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,74497.845,2002-08-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,111072.143,2002-08-01,m3
ÓLEO DIESEL (m3),GOIÁS,1432149.451,2002-08-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,31289.67,2002-08-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,49753.746,2003-08-01,m3
ÓLEO DIESEL (m3),ACRE,15462.47,2003-08-01,m3
ÓLEO DIESEL (m3),AMAZONAS,43967.904,2003-08-01,m3
ÓLEO DIESEL (m3),RORAIMA,3946.3,2003-08-01,m3
ÓLEO DIESEL (m3),PARÁ,108504.341,2003-08-01,m3
ÓLEO DIESEL (m3),AMAPÁ,8934.753,2003-08-01,m3
ÓLEO DIESEL (m3),TOCANTINS,31208.785,2003-08-01,m3
ÓLEO DIESEL (m3),MARANHÃO,46632.934,2003-08-01,m3
ÓLEO DIESEL (m3),PIAUÍ,17855.183,2003-08-01,m3
ÓLEO DIESEL (m3),CEARÁ,39719.663,2003-08-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,28878.337,2003-08-01,m3
ÓLEO DIESEL (m3),PARAÍBA,323915.858,2003-08-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,81378.776,2003-08-01,m3
ÓLEO DIESEL (m3),ALAGOAS,30376.523,2003-08-01,m3
ÓLEO DIESEL (m3),SERGIPE,20271.908,2003-08-01,m3
ÓLEO DIESEL (m3),BAHIA,161028.97,2003-08-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,385508.609,2003-08-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,61651.65,2003-08-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,176482.498,2003-08-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,792543.545,2003-08-01,m3
ÓLEO DIESEL (m3),PARANÁ,288855.994,2003-08-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,132653.66,2003-08-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,197648.642,2003-08-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,66030.721,2003-08-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,1791922.742,2003-08-01,m3
ÓLEO DIESEL (m3),GOIÁS,114814.208,2003-08-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,28343.364,2003-08-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,53839.376,2004-08-01,m3
ÓLEO DIESEL (m3),ACRE,14318.278,2004-08-01,m3
ÓLEO DIESEL (m3),AMAZONAS,65782.48,2004-08-01,m3
ÓLEO DIESEL (m3),RORAIMA,3791.85,2004-08-01,m3
ÓLEO DIESEL (m3),PARÁ,105791.157,2004-08-01,m3
ÓLEO DIESEL (m3),AMAPÁ,14556.885,2004-08-01,m3
ÓLEO DIESEL (m3),TOCANTINS,34489.822,2004-08-01,m3
ÓLEO DIESEL (m3),MARANHÃO,51444.375,2004-08-01,m3
ÓLEO DIESEL (m3),PIAUÍ,19473.988,2004-08-01,m3
ÓLEO DIESEL (m3),CEARÁ,41705.163,2004-08-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,354106.584,2004-08-01,m3
ÓLEO DIESEL (m3),PARAÍBA,33086.8,2004-08-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,74777.185,2004-08-01,m3
ÓLEO DIESEL (m3),ALAGOAS,31378.991,2004-08-01,m3
ÓLEO DIESEL (m3),SERGIPE,20749.059,2004-08-01,m3
ÓLEO DIESEL (m3),BAHIA,179158.55,2004-08-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,449708.071,2004-08-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,58795.425,2004-08-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,169593.077,2004-08-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,765773.677,2004-08-01,m3
ÓLEO DIESEL (m3),PARANÁ,346546.709,2004-08-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,135302.791,2004-08-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,208545.352,2004-08-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,1012578.268,2004-08-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,130698.95,2004-08-01,m3
ÓLEO DIESEL (m3),GOIÁS,135235.237,2004-08-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,33220.474,2004-08-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,54740.252,2005-08-01,m3
ÓLEO DIESEL (m3),ACRE,16906.231,2005-08-01,m3
ÓLEO DIESEL (m3),AMAZONAS,70844.029,2005-08-01,m3
ÓLEO DIESEL (m3),RORAIMA,4079.3,2005-08-01,m3
ÓLEO DIESEL (m3),PARÁ,106018.122,2005-08-01,m3
ÓLEO DIESEL (m3),AMAPÁ,6300.5,2005-08-01,m3
ÓLEO DIESEL (m3),TOCANTINS,34479.412,2005-08-01,m3
ÓLEO DIESEL (m3),MARANHÃO,46405.646,2005-08-01,m3
ÓLEO DIESEL (m3),PIAUÍ,24142.27,2005-08-01,m3
ÓLEO DIESEL (m3),CEARÁ,565180.776,2005-08-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,32597.291,2005-08-01,m3
ÓLEO DIESEL (m3),PARAÍBA,29475.808,2005-08-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,75570.542,2005-08-01,m3
ÓLEO DIESEL (m3),ALAGOAS,24935.215,2005-08-01,m3
ÓLEO DIESEL (m3),SERGIPE,21532.46,2005-08-01,m3
ÓLEO DIESEL (m3),BAHIA,171352.603,2005-08-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,444784.342,2005-08-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,59650.729,2005-08-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,181635.382,2005-08-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,777205.202,2005-08-01,m3
ÓLEO DIESEL (m3),PARANÁ,275157.916,2005-08-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,137331.552,2005-08-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,2480833.636,2005-08-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,61301.951,2005-08-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,123585.402,2005-08-01,m3
ÓLEO DIESEL (m3),GOIÁS,137120.306,2005-08-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,31968.355,2005-08-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,55580.042,2006-08-01,m3
ÓLEO DIESEL (m3),ACRE,10337.183,2006-08-01,m3
ÓLEO DIESEL (m3),AMAZONAS,53221.232,2006-08-01,m3
ÓLEO DIESEL (m3),RORAIMA,4619.072,2006-08-01,m3
ÓLEO DIESEL (m3),PARÁ,95217.471,2006-08-01,m3
ÓLEO DIESEL (m3),AMAPÁ,17236.7,2006-08-01,m3
ÓLEO DIESEL (m3),TOCANTINS,29354.911,2006-08-01,m3
ÓLEO DIESEL (m3),MARANHÃO,57109.738,2006-08-01,m3
ÓLEO DIESEL (m3),PIAUÍ,323647.288,2006-08-01,m3
ÓLEO DIESEL (m3),CEARÁ,55764.205,2006-08-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,31596.89,2006-08-01,m3
